,region,Diabetes_100,Diabetes_101,Diabetes_102,Diabetes_103,Diabetes_104,Diabetes_105,Diabetes_106,Diabetes_107,Diabetes_108
229,3722,0.8000956848982191,0.7755984019913706,0.8099717091756202,0.7547669500376003,0.7984845405027561,0.7922129505459343,0.8046922874117518,0.7717298415680336,0.8174209058741587
230,3723,0.637638850856299,0.6430203115753794,0.6457464157055979,0.6456047995331813,0.6582250636378835,0.6505790794167122,0.6582250636378835,0.6308007663875708,0.6286365219028646
231,3724,0.81485553026529,0.8368705348562472,0.8846789140771626,0.803155077382349,0.803155077382349,0.7574023221223407,0.8086781083765129,0.7888215066113403,0.8741148926761649
232,3725,0.6945341962682232,0.8117231549007391,0.7717298415680336,0.7317562533923071,0.7601023715655139,0.6962451784091829,0.7069254190973537,0.7848958649879847,0.6999080199302095
233,3726,0.7344987402709465,0.8000956848982191,0.7918918706818624,0.7794304779877542,0.7638479278404037,0.714186168338477,0.7122583744566445,0.7477775373440333,0.7407961782610963
234,3801,0.6021502311617418,0.5846061841483222,0.6021502311617418,0.6115912350062219,0.6229194234284473,0.6405156123899229,0.6515178350140003,0.6111902765388619,0.5755203330150115
235,3802,0.44384163885946043,0.4599813329660367,0.44493154660256334,0.46972010787276464,0.46452755915233496,0.43585520297778035,0.45810250192817037,0.4671579989614896,0.4754515916414661
236,3803,0.6865384026096616,0.6612942486258001,0.6490855999295827,0.7027275239869416,0.6647388295630418,0.6819409577684288,0.6972577003591651,0.6554428481103105,0.6875624723263195
237,3804,0.7058541137172276,0.7033608208472171,0.7095538560505837,0.6817446678585849,0.6668178780192308,0.6989224765388475,0.7085857369815782,0.7276483578358286,0.6942749697139062
238,3805,0.5957844323635977,0.6145475696028124,0.6189152126420309,0.6546702411798219,0.6155136463477169,0.5934075547690025,0.5805796803010935,0.5540138520800615,0.6062471638924657
239,3806,0.7209488918056407,0.7139738202539979,0.685219472680587,0.6756666274182532,0.7012069443429474,0.726219280942,0.7322284776199289,0.7370549467438772,0.7043032068101746
240,3807,0.7537306538590812,0.6954789071195872,0.7515280187534394,0.6899415550303398,0.6830136249080848,0.7565316649961584,0.7497199329780665,0.6954789071195872,0.7051592217438797
241,3808,0.744504722113893,0.7264068606761459,0.7165613624292507,0.6554428481103105,0.7350725385566345,0.7090337422051136,0.6304708809725683,0.7359270253947781,0.7290570249848618
242,3809,0.4867150297113053,0.5133005673233799,0.5320039434900945,0.5127571188569223,0.4722173462475716,0.5405863669683881,0.5311031550637958,0.5722957007634807,0.5059908795314416
243,3810,0.7601023715655139,0.7527312008734791,0.7154507452385137,0.7381146557188386,0.7393276303326937,0.7270295625369105,0.7272775466955529,0.7258430478838865,0.6883925107208921
244,3811,0.5884747445716594,0.5808532883743023,0.6089553876892047,0.6209376359978668,0.5734805275883288,0.5752315022166943,0.5564931550703033,0.5571902296828305,0.5550840504321218
245,3812,0.21672466810704374,0.22711697075241663,0.2365179520168612,0.20510706216244956,0.2529954397657207,0.24510037549515487,0.2529954397657207,0.21672466810704374,0.19193610683684256
246,3813,0.2365179520168612,0.22711697075241663,0.24510037549515487,0.20510706216244956,0.21672466810704374,0.2365179520168612,0.24510037549515487,0.2365179520168612,0.21672466810704374
247,3901,0.6952221547477718,0.6604444593325478,0.6671601651660043,0.7248961383989911,0.6905723927494176,0.6715050688885223,0.6553144998200541,0.6728043497672243,0.699826266384589
248,3902,0.7225208078967589,0.7216069039000476,0.76307565697552,0.7454362304267104,0.7158686935212474,0.7145390690624924,0.7674564398518541,0.7717298415680336,0.713048325616393
249,3903,0.7884891759494339,0.768113465742651,0.7440878777654658,0.7652482423276876,0.7187457705339788,0.7112437445987024,0.6738741611997839,0.7057001157981324,0.673126513299609
250,3904,0.7403090876556964,0.7150310184470932,0.7093312858610464,0.7505058785479691,0.745281588669697,0.7702591236315236,0.7547669500376003,0.7310436507950808,0.7461035571526841
251,3905,0.0,0.0,0.0,0.8854292839732953,0.0,0.8457345275000736,0.8526067349628804,0.8451552504611309,0.7904665688781795
252,3906,0.7803024009884018,0.7626872421991274,0.8000956848982191,0.7818099620604401,0.8072022357469067,0.7442444009093585,0.7647413342459609,0.7901724752946266,0.7867427722577833
253,3907,0.8122478138353474,0.8258625454822436,0.828071066675111,0.8369723996253384,0.801622673909486,0.8030115238027319,0.7806994709184427,0.7437216882544345,0.8057318979315037
254,3908,0.7838197659593302,0.7097019576506972,0.8360723584416213,0.8000956848982191,0.7698578389155282,0.7717298415680336,0.7679906062949903,0.8102924757904918,0.802058793914662
255,3909,0.7033608208472171,0.7234263218367433,0.6572224054777756,0.6609309493305723,0.6813509122572501,0.66612971955013,0.66612971955013,0.6589704247198767,0.7192843965667618
256,3910,0.7148204833679196,0.7753324863556312,0.7016093751220983,0.6886676452009463,0.6973416098896568,0.7347860566615324,0.6841706545640497,0.761687621445069,0.760942205138346
257,3911,0.7796127653195191,0.7552344184346088,0.7547669500376003,0.7643169117014996,0.6440334525885488,0.7090337422051136,0.7593895543917145,0.7033608208472171,0.6890333014015242
258,3912,0.7403090876556964,0.6890333014015242,0.72180345457381,0.7006407685120503,0.6985089092782713,0.622203372028601,0.7233619172329897,0.7154507452385137,0.6149351364949506
259,3913,0.6374850929964111,0.6191007924656268,0.6422902146287507,0.6627342106542361,0.6345172090882075,0.6241601397517088,0.6312935350085233,0.634358503266125,0.6688540072573907
260,3914,0.821434499101365,0.833300750913145,0.8746444439045379,0.83068801696648,0.8000956848982191,0.7971520153320761,0.805311753974611,0.7836450968023965,0.8284713922863304
261,3915,0.7194185947468428,0.7821300347495608,0.7861991365880127,0.7565316649961584,0.7623406958711264,0.707532409610722,0.7497199329780665,0.7393276303326937,0.7297236893467567
262,3916,0.8284713922863304,0.833300750913145,0.820692784251148,0.8117231549007391,0.8263172980035034,0.7809513220602012,0.7753324863556312,0.7785507785366379,0.8321955780385184
263,3917,0.7631617640496435,0.8229014031160143,0.8249006857169751,0.782908089783309,0.7696968667914378,0.6895792565618704,0.7927882735148973,0.7646141991299994,0.7979415906153923
264,3918,0.802492994089683,0.8532648857088012,0.7955226532704938,0.8216250074119535,0.8326008283211398,0.833300750913145,0.7694952815033187,0.8743103214211074,0.8400988622888501
265,3919,0.8602930464631575,0.8191436281331118,0.858704989583697,0.824346810716535,0.8335118718138332,0.8106653898344794,0.8180889536988831,0.8072022357469067,0.7666704942819516
266,3920,0.8355159666031992,0.8400988622888501,0.8629573223836331,0.8633165373930082,0.83068801696648,0.8180889536988831,0.8592426036581867,0.8693192094748049,0.8494998435532948
267,4001,0.7165613624292507,0.7792112875705649,0.7466647131108224,0.8170478037505177,0.7336897731938454,0.7446605856919845,0.7568533282348809,0.7291785723165021,0.7229746039847575
268,4002,0.7689286410200262,0.7453331628654573,0.7207506291315618,0.739874089609339,0.7264068606761459,0.7198868557348168,0.7385574652039325,0.7058541137172276,0.7367741732917057
269,4003,0.7583105757511565,0.7390532611790244,0.7317562533923071,0.7173861949472428,0.7608541375904023,0.7218688845245637,0.7116798646038783,0.7543913735832706,0.6841706545640497
270,4004,0.7210148909028802,0.7094055317412133,0.6755620851221452,0.6857868892816806,0.711170870086969,0.6876550445031232,0.7067730860212926,0.6616562147096072,0.7042250176287957
271,4005,0.781453103324059,0.8337435840653141,0.8086781083765129,0.819897039474256,0.7877540830358748,0.8117231549007391,0.8086781083765129,0.8341215793434597,0.8430527115464845
272,4006,0.8090301371408118,0.822406987809411,0.7874854123974555,0.8027814026201491,0.7987548987729203,0.8139596508354245,0.8041257399199419,0.8042960461155945,0.7702190685458384
273,4007,0.8800921756215554,0.8312506614990857,0.807422281899841,0.8400988622888501,0.856374319565664,0.8800921756215554,0.8602930464631575,0.8561231037566913,0.813029606412801
274,4008,0.8197516663497179,0.7848958649879847,0.7930428993991705,0.7733731549372355,0.7684811285515729,0.7761658185924641,0.7818099620604401,0.7064677122568027,0.7871485416904177
275,4009,0.8117231549007391,0.7869458656318237,0.7884891759494339,0.7848958649879847,0.8163224464135878,0.8163224464135878,0.7897132463107719,0.7833299107275973,0.8980755803642938
276,4010,0.7686847950438075,0.8344563633632698,0.8209566122792239,0.7877540830358748,0.7848958649879847,0.8099717091756202,0.8194116268452459,0.8099717091756202,0.7547669500376003
277,4011,0.7424557588286235,0.726656413363709,0.6980936006767268,0.746001184909821,0.7331078502838583,0.7198200972570439,0.7027275239869416,0.6892156224278242,0.658474143687278
278,4012,0.6936674451096013,0.7108788324283485,0.6715050688885223,0.7188132598606928,0.645887828844006,0.6973416098896568,0.6723731549946416,0.6950506144486321,0.7219342711011342
279,4013,0.6688540072573907,0.6750377051143878,0.6650883951284864,0.6891245040406104,0.6650883951284864,0.7068492819672558,0.6991697871083873,0.7174546206503992,0.7143980602505652
280,4014,0.7769921692890918,0.7328155963007298,0.7748749564414358,0.7677033377208049,0.6935803496097751,0.7451267040833396,0.7281406141146439,0.7218688845245637,0.719552610592384
281,4015,0.7803024009884018,0.7732955196344127,0.744504722113893,0.7748749564414358,0.7427737676386763,0.7700988056000586,0.7626872421991274,0.7134765563055799,0.7124024733093653
282,4016,0.6091606648645339,0.48161832751201616,0.5453988163855195,0.4491745942187512,0.4831015982775451,0.4271646856287842,0.4491745942187512,0.42972679454005924,0.4974615002314332
283,4301,0.5164998417375979,0.518576458378421,0.5164998417375979,0.5499873482328327,0.5226029622256498,0.5005930536356827,0.5159737837058733,0.5226029622256498,0.5350934557000678
284,4302,0.45810250192817037,0.4427395531242259,0.4512295778630748,0.5363884718579759,0.47858314504571564,0.5149131751304131,0.4599813329660367,0.4416250141793108,0.4874220983100757
285,4303,0.6952221547477718,0.6192860237823067,0.6612942486258001,0.6337211139906399,0.6855035889993866,0.6828194601856526,0.6936674451096013,0.6531066314670569,0.6908415215579792
286,4304,0.5766672720676793,0.5936478366104706,0.5816695880441964,0.6101806909884261,0.5457894531224206,0.5827475839888253,0.5929252279049836,0.5737745237736306,0.5897312666232049
287,4305,0.7275866527057935,0.6577250085889313,0.687191312350658,0.7278332419520863,0.7137610140287443,0.7386678576576989,0.6750377051143878,0.6750377051143878,0.7245784709838499
288,4306,0.5780824419262865,0.5698824758761631,0.5337812104409252,0.5575369282722731,0.5592523740696265,0.5722957007634807,0.5946031530093805,0.5686533553340711,0.5461785488819959
289,4307,0.6902124082361738,0.6453209557483974,0.6785497117092426,0.6374850929964111,0.7033608208472171,0.6965838419080459,0.5763817851906813,0.6886676452009463,0.6781429661961721
290,4308,0.7522036080188906,0.6950506144486321,0.7642318076003233,0.7108056877107627,0.7466647131108224,0.7174546206503992,0.7283245786948186,0.6985089092782713,0.6798601688111505
291,4309,0.7464610255895081,0.7748749564414358,0.72180345457381,0.7165613624292507,0.7497199329780665,0.7547669500376003,0.7306854095520869,0.7060078715771155,0.7113893322961959
292,4310,0.7416026884548037,0.7042250176287957,0.726656413363709,0.7419768149017283,0.7226506771020175,0.7078345098381343,0.711170870086969,0.6970055426236811,0.7188132598606928
293,4311,0.7269674689578095,0.6900319220977185,0.6843621801526625,0.7502118823626672,0.6957349928899468,0.6809555784729353,0.6802599085564235,0.6763953373606918,0.6928808030807729
294,4312,0.5082982513468627,0.45810250192817037,0.5328965798731515,0.5221085469190464,0.5477197622252026,0.5320039434900945,0.5059908795314416,0.5159737837058733,0.4671579989614896
295,4313,0.48236275102399373,0.5138410379750792,0.5311031550637958,0.5195985985838913,0.5414049247545389,0.5514706189983617,0.5430219387909243,0.5629245142877068,0.5024253474482724
296,4314,0.6540217467521701,0.6841706545640497,0.7033608208472171,0.7601023715655139,0.6973416098896568,0.780771494030182,0.747273264021001,0.6781429661961721,0.7369988559563864
297,4315,0.4874220983100757,0.5585697717111264,0.524556207184167,0.5201057238508429,0.6062471638924657,0.604971685164906,0.604971685164906,0.5469521657665322,0.6259059489930896
298,4316,0.5250385340481859,0.5680330033071699,0.5430219387909243,0.5884747445716594,0.49809581526087576,0.5917089899655539,0.5766672720676793,0.5752315022166943,0.605611486200476
299,4317,0.7190827563320183,0.744504722113893,0.7124744438686653,0.7116798646038783,0.6711775567542637,0.653237883179231,0.6917333508446973,0.670629274924802,0.6747217337374734
300,4318,0.6202069982337411,0.6474301376215592,0.538089128593581,0.6521829464158045,0.6121896330830993,0.6017089076194835,0.6695234825456805,0.5658305209522496,0.538089128593581
301,4319,0.6671601651660043,0.6265957115742451,0.6993343169999883,0.7033608208472171,0.6540217467521701,0.7092569840517744,0.710144932858461,0.7326398273552364,0.6652046422216641
302,4320,0.7717298415680336,0.8117231549007391,0.6945341962682232,0.7742231344380441,0.6985089092782713,0.7497199329780665,0.6370223760548877,0.6036794966341635,0.7631617640496435
303,4321,0.7041467664171197,0.7202864605236959,0.6910205336708979,0.7213442255899554,0.6509824977588072,0.637792369404246,0.6440334525885488,0.5511018871777479,0.6633280453626973
304,4322,0.768277040651026,0.8095154966900419,0.8000956848982191,0.7530654783805484,0.7317562533923071,0.6234530711529384,0.6234530711529384,0.6764990006883044,0.632918541237689
305,4323,0.6155136463477169,0.6572224054777756,0.6047574925787925,0.5803053111474242,0.6133756471377684,0.6474301376215592,0.5808532883743023,0.5511018871777479,0.6194709078985644
306,4324,0.38781816574253397,0.3587956649079676,0.3587956649079676,0.38781816574253397,0.3970431689992922,0.3897334812073538,0.3561652250988131,0.3250870021605657,0.3561652250988131
307,4325,0.6414069044227692,0.5921972862456877,0.5346579775218574,0.55993028496592,0.5561427616391399,0.5866882803951102,0.6234530711529384,0.5692698301354825,0.5909719829464664
308,4326,0.17673135477433832,0.19193610683684256,0.136738041441633,0.136738041441633,0.136738041441633,0.24510037549515487,0.15874795003160008,0.15874795003160008,0.2365179520168612
309,4328,0.17673135477433832,0.15874795003160008,0.06836902072081637,0.06836902072081637,0.10836233405352187,0.06836902072081637,0.15874795003160008,0.10836233405352187,0.21672466810704374
310,4330,0.15874795003160008,0.0,0.15874795003160008,0.10836233405352187,0.19193610683684256,0.10836233405352187,0.17673135477433832,0.10836233405352187,0.19193610683684256
311,4332,0.06836902072081637,0.21672466810704374,0.136738041441633,0.2365179520168612,0.19193610683684256,0.21672466810704374,0.19193610683684256,0.2365179520168612,0.06836902072081637
312,4333,0.06836902072081637,0.06836902072081637,0.15874795003160008,0.2365179520168612,0.06836902072081637,0.06836902072081637,0.17673135477433832,0.2365179520168612,0.21672466810704374
313,4401,0.6564636659891776,0.6521829464158045,0.6117911046736885,0.6640359597445603,0.623630314052643,0.6660145582444101,0.643889353735828,0.6060357261970433,0.6017089076194835
314,4402,0.7411195741152076,0.661776575489819,0.7247056607463409,0.7080604793462323,0.6988399016933848,0.723811868831127,0.6694122184085078,0.6657838314792164,0.6823323695802527
315,4403,0.8400988622888501,0.7848958649879847,0.7669193648441183,0.6676147081231485,0.8153131191397373,0.7537306538590812,0.7601023715655139,0.6881166066328985,0.7285082008027253
316,4404,0.7922129505459343,0.7803024009884018,0.8163224464135878,0.8095154966900419,0.723811868831127,0.7821300347495608,0.6890333014015242,0.714186168338477,0.747273264021001
317,4501,0.36135777381924267,0.3858649207840168,0.3970431689992922,0.39345602288138226,0.3534627095486768,0.4005044240380264,0.3858649207840168,0.3858649207840168,0.39345602288138226
318,4502,0.4190530775892592,0.42045218824119734,0.3638550121940497,0.3970431689992922,0.42585823411672213,0.40384832552675504,0.39345602288138226,0.3732559934584943,0.34488028607038307
319,4503,0.2954859914732332,0.3174959000632002,0.2850936888278603,0.338713550199833,0.2904266441871511,0.30488697273767773,0.30029844089036445,0.30488697273767773,0.2954859914732332
320,4504,0.279455831689012,0.338713550199833,0.30927150110555923,0.35068405686844273,0.2904266441871511,0.2954859914732332,0.30927150110555923,0.30029844089036445,0.2954859914732332
321,4505,0.3534627095486768,0.381838416936788,0.37764052182637575,0.36135777381924267,0.35068405686844273,0.38781816574253397,0.338713550199833,0.3587956649079676,0.3478248524098286
322,4506,0.2603051275576591,0.30927150110555923,0.30927150110555923,0.2904266441871511,0.2734760828832661,0.279455831689012,0.30029844089036445,0.3134693962159714,0.30488697273767773
323,4507,0.2529954397657207,0.2734760828832661,0.34488028607038307,0.2734760828832661,0.24510037549515487,0.19193610683684256,0.26711028408512205,0.2904266441871511,0.3134693962159714
324,4508,0.10836233405352187,0.20510706216244956,0.15874795003160008,0.10836233405352187,0.2734760828832661,0.20510706216244956,0.2365179520168612,0.20510706216244956,0.20510706216244956
325,4509,0.2954859914732332,0.30927150110555923,0.22711697075241663,0.2529954397657207,0.279455831689012,0.26711028408512205,0.3354793048059385,0.2904266441871511,0.3134693962159714
326,4511,0.17673135477433832,0.15874795003160008,0.136738041441633,0.15874795003160008,0.19193610683684256,0.136738041441633,0.17673135477433832,0.17673135477433832,0.17673135477433832
327,4512,0.17673135477433832,0.06836902072081637,0.17673135477433832,0.06836902072081637,0.20510706216244956,0.22711697075241663,0.20510706216244956,0.10836233405352187,0.19193610683684256
328,4601,0.26711028408512205,0.2954859914732332,0.279455831689012,0.2850936888278603,0.2734760828832661,0.2529954397657207,0.2603051275576591,0.2734760828832661,0.2954859914732332
329,4602,0.17673135477433832,0.136738041441633,0.22711697075241663,0.2603051275576591,0.279455831689012,0.21672466810704374,0.24510037549515487,0.136738041441633,0.2904266441871511
330,4603,0.30029844089036445,0.24510037549515487,0.3321354033172098,0.30029844089036445,0.2529954397657207,0.2529954397657207,0.37098840745086414,0.3174959000632002,0.3321354033172098
331,4604,0.2954859914732332,0.30927150110555923,0.21672466810704374,0.21672466810704374,0.26711028408512205,0.30029844089036445,0.20510706216244956,0.20510706216244956,0.24510037549515487
332,4605,0.2529954397657207,0.2365179520168612,0.2734760828832661,0.2365179520168612,0.15874795003160008,0.2603051275576591,0.2603051275576591,0.2603051275576591,0.3286741482784757
333,4606,0.136738041441633,0.20510706216244956,0.20510706216244956,0.24510037549515487,0.2603051275576591,0.2603051275576591,0.17673135477433832,0.06836902072081637,0.17673135477433832
334,4607,0.24510037549515487,0.136738041441633,0.2529954397657207,0.136738041441633,0.279455831689012,0.21672466810704374,0.21672466810704374,0.19193610683684256,0.24510037549515487
335,4608,0.30927150110555923,0.26711028408512205,0.34184510360408266,0.20510706216244956,0.279455831689012,0.3174959000632002,0.3354793048059385,0.2603051275576591,0.24510037549515487
336,4609,0.3321354033172098,0.3321354033172098,0.20510706216244956,0.279455831689012,0.279455831689012,0.30029844089036445,0.30029844089036445,0.2529954397657207,0.36135777381924267
337,4610,0.3354793048059385,0.30488697273767773,0.30488697273767773,0.3250870021605657,0.3754726181386439,0.3534627095486768,0.34184510360408266,0.3250870021605657,0.4102141243248991
338,4612,0.17673135477433832,0.24510037549515487,0.17673135477433832,0.21672466810704374,0.17673135477433832,0.26711028408512205,0.24510037549515487,0.21672466810704374,0.21672466810704374
339,9001,0.6676147081231485,0.6047574925787925,0.5797542725793765,0.5843428044266898,0.6554428481103105,0.6281302642620814,0.5746512908545629,0.6281302642620814,0.6119905701555052
340,9002,0.6544113548182242,0.6008202921755493,0.5967193744076698,0.6397666668998521,0.6227408973215308,0.6587225963303422,0.41473257755672854,0.5206102551153182,0.5808532883743023
341,9003,0.5808532883743023,0.5397609592466712,0.46972010787276464,0.5582266908534286,0.5138410379750792,0.44493154660256334,0.39878897824067305,0.39345602288138226,0.5461785488819959
342,9004,0.5453988163855195,0.5522039729129824,0.5532938806560853,0.3732559934584943,0.6023701546578558,0.5216116408447216,0.5320039434900945,0.5127571188569223,0.5235844195486525
343,9005,0.5763817851906813,0.6319467536021744,0.6579753530054128,0.6962451784091829,0.524556207184167,0.645887828844006,0.669745634998022,0.6993343169999883,0.6593410036672829
